stdntid,female,black,asian,hispc,natam,orace,t_smc,t_rgc,t_rga,incit,subur,rural,urban,frpl,spced,math,read,math_std,read_std,school,teacher
18879,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,424,-0.921501851109926,-0.439383944146839,60,222
18883,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,602,425,2.38555149451279,-0.407460367960504,55,198
18884,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,478,433,-0.209857460279721,-0.152071758469819,1,1
18887,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468,442,-0.419164634053311,0.135240427207201,71,263
18889,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,484,424,-0.0842731560155669,-0.439383944146839,71,262
18891,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,434,386,-1.13080902488352,-1.65247983922759,49,180
18895,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,494,458,0.125034017758023,0.64601764618857,54,193
18896,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,478,448,-0.209857460279721,0.326781884325214,54,195
18897,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,506,436,0.376202626286331,-0.0563010299108126,49,178
18903,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,520,450,0.669232669569356,0.390629036697885,57,205
18905,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,463,425,-0.523818220940105,-0.407460367960504,17,61
18909,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,429,419,-1.23546261177031,-0.599001825078517,13,45
18910,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,454,408,-0.712194677336336,-0.950161163128208,60,220
18911,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,429,465,-1.23546261177031,0.869482679492919,54,193
18912,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,439,413,-1.02615543799672,-0.79054328219653,49,176
18916,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,423,414,-1.36104691603446,-0.758619706010195,49,177
18917,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,434,397,-1.13080902488352,-1.3013205011779,49,179
18924,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,478,434,-0.209857460279721,-0.120148182283484,49,180
18927,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,412,386,-1.59128480718541,-1.65247983922759,42,153
18939,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,484,455,-0.0842731560155669,0.550246917629563,57,208
18949,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,484,443,-0.0842731560155669,0.167164003393536,49,178
18952,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,434,-0.209857460279721,-0.120148182283484,60,222
18956,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,576,470,1.84135284270146,1.0291005604246,55,198
18958,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,576,458,1.84135284270146,0.64601764618857,63,234
18959,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,463,428,-0.523818220940105,-0.311689639401497,42,153
18960,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,547,436,1.23436203875805,-0.0563010299108126,64,236
18966,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,513,450,0.522717647927843,0.390629036697885,13,46
18970,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,459,430,-0.607541090449541,-0.247842487028826,42,151
18971,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,520,447,0.669232669569356,0.294858308138879,52,186
18972,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,506,414,0.376202626286331,-0.758619706010195,1,3
18973,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,506,428,0.376202626286331,-0.311689639401497,60,220
18978,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,494,451,0.125034017758023,0.422552612884221,63,231
18979,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,500,460,0.250618322022177,0.709864798561241,50,181
18980,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,513,433,0.522717647927843,-0.152071758469819,57,206
18981,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,463,424,-0.523818220940105,-0.439383944146839,55,197
18982,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,626,470,2.88788871156941,1.0291005604246,55,202
18984,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,576,507,1.84135284270146,2.21027287931901,13,45
18985,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,423,414,-1.36104691603446,-0.758619706010195,60,219
18989,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,468,405,-0.419164634053311,-1.04593189168721,55,197
18991,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,506,490,0.376202626286331,1.66757208415131,42,153
19006,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,559,437,1.48553064728636,-0.024377453724477,59,217
19007,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,478,433,-0.209857460279721,-0.152071758469819,42,152
19008,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,513,448,0.522717647927843,0.326781884325214,49,178
19009,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,468,413,-0.419164634053311,-0.79054328219653,71,263
19010,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,454,416,-0.712194677336336,-0.694772553637524,13,45
19013,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,520,503,0.669232669569356,2.08257857457367,54,195
19014,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,489,408,0.020380430871228,-0.950161163128208,54,195
19015,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,454,413,-0.712194677336336,-0.79054328219653,49,177
19016,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,489,445,0.020380430871228,0.231011155766207,49,177
19017,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,456,-0.209857460279721,0.582170493815899,60,222
19018,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,547,467,1.23436203875805,0.93332983186559,59,217
19019,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,528,450,0.836678408588228,0.390629036697885,65,240
19021,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,423,397,-1.36104691603446,-1.3013205011779,13,43
19022,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,459,434,-0.607541090449541,-0.120148182283484,13,44
19023,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,478,461,-0.209857460279721,0.741788374747576,13,44
19025,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,478,430,-0.209857460279721,-0.247842487028826,60,222
19026,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,484,522,-0.0842731560155669,2.68912652211405,57,205
19040,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,468,421,-0.419164634053311,-0.535154672705846,55,197
19041,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,429,405,-1.23546261177031,-1.04593189168721,49,180
19042,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,459,431,-0.607541090449541,-0.21591891084249,51,185
19043,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,418,391,-1.46570050292126,-1.49286195829591,12,42
19044,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,602,490,2.38555149451279,1.66757208415131,63,234
19046,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,459,419,-0.607541090449541,-0.599001825078517,49,179
19047,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,412,422,-1.59128480718541,-0.50323109651951,49,180
19048,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,576,463,1.84135284270146,0.805635527120248,57,206
19049,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,399,393,-1.86338413309108,-1.42901480592324,60,222
19050,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,468,411,-0.419164634053311,-0.854390434569202,49,180
19052,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,528,425,0.836678408588228,-0.407460367960504,52,186
19053,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,602,465,2.38555149451279,0.869482679492919,17,61
19054,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,463,422,-0.523818220940105,-0.50323109651951,57,208
19055,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,449,410,-0.816848264223131,-0.886314010755537,54,194
19060,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,405,-0.921501851109926,-1.04593189168721,49,179
19063,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,576,443,1.84135284270146,0.167164003393536,52,188
19064,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,412,427,-1.59128480718541,-0.343613215587833,63,231
19065,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,444,403,-0.921501851109926,-1.10977904405989,49,179
19075,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,500,419,0.250618322022177,-0.599001825078517,13,45
19076,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,450,0.669232669569356,0.390629036697885,52,188
19077,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,412,397,-1.59128480718541,-1.3013205011779,1,2
19078,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,468,408,-0.419164634053311,-0.950161163128208,1,1
19080,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,434,414,-1.13080902488352,-0.758619706010195,57,208
19081,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,442,0.669232669569356,0.135240427207201,52,188
19083,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,429,405,-1.23546261177031,-1.04593189168721,49,180
19084,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,418,456,-1.46570050292126,0.582170493815899,63,231
19085,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,528,476,0.836678408588228,1.22064201754261,52,186
19088,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,494,440,0.125034017758023,0.0713932748345296,63,234
19090,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,454,403,-0.712194677336336,-1.10977904405989,60,221
19092,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,455,0.669232669569356,0.550246917629563,54,195
19094,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,559,474,1.48553064728636,1.15679486516994,14,47
19097,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,423,398,-1.36104691603446,-1.26939692499156,49,180
19100,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,468,431,-0.419164634053311,-0.21591891084249,52,188
19103,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,500,440,0.250618322022177,0.0713932748345296,72,268
19104,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,459,421,-0.607541090449541,-0.535154672705846,54,195
19105,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,439,414,-1.02615543799672,-0.758619706010195,13,46
19108,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,434,393,-1.13080902488352,-1.42901480592324,71,265
19110,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,444,391,-0.921501851109926,-1.49286195829591,71,263
19111,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,429,407,-1.23546261177031,-0.982084739314544,49,179
19112,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,449,411,-0.816848264223131,-0.854390434569202,49,180
19114,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,494,458,0.125034017758023,0.64601764618857,54,194
19115,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,528,500,0.836678408588228,1.98680784601466,52,186
19116,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,414,-0.712194677336336,-0.758619706010195,60,222
19117,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,414,-0.712194677336336,-0.758619706010195,49,176
19118,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,454,422,-0.712194677336336,-0.50323109651951,49,177
19119,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,520,405,0.669232669569356,-1.04593189168721,52,187
19123,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,484,411,-0.0842731560155669,-0.854390434569202,49,177
19124,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,463,439,-0.523818220940105,0.0394696986481941,57,205
19125,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,506,456,0.376202626286331,0.582170493815899,64,236
19127,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,444,411,-0.921501851109926,-0.854390434569202,52,187
19131,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,463,393,-0.523818220940105,-1.42901480592324,49,180
19132,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,418,398,-1.46570050292126,-1.26939692499156,55,197
19133,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,429,393,-1.23546261177031,-1.42901480592324,55,198
19134,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,454,408,-0.712194677336336,-0.950161163128208,54,193
19135,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,513,416,0.522717647927843,-0.694772553637524,42,151
19136,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,500,468,0.250618322022177,0.965253408051925,54,195
19139,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,484,443,-0.0842731560155669,0.167164003393536,50,181
19140,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,494,439,0.125034017758023,0.0394696986481941,72,269
19149,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,468,424,-0.419164634053311,-0.439383944146839,71,265
19236,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,520,427,0.669232669569356,-0.343613215587833,39,141
19258,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,444,443,-0.921501851109926,0.167164003393536,48,174
19274,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,576,440,1.84135284270146,0.0713932748345296,63,231
19282,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,494,470,0.125034017758023,1.0291005604246,72,267
19283,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,506,437,0.376202626286331,-0.024377453724477,72,266
19300,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,478,405,-0.209857460279721,-1.04593189168721,34,115
19301,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,468,424,-0.419164634053311,-0.439383944146839,49,176
19329,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,520,439,0.669232669569356,0.0394696986481941,15,52
19390,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,576,538,1.84135284270146,3.19990374109541,71,262
19431,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,545,0.020380430871228,3.42336877439976,40,142
19432,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,489,428,0.020380430871228,-0.311689639401497,53,189
19433,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,528,443,0.836678408588228,0.167164003393536,61,226
19435,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,506,408,0.376202626286331,-0.950161163128208,68,250
19438,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,547,565,1.23436203875805,4.06184029812647,25,85
19439,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,626,467,2.88788871156941,0.93332983186559,72,268
19444,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,421,0.020380430871228,-0.535154672705846,43,155
19452,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,559,500,1.48553064728636,1.98680784601466,11,38
19457,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,444,400,-0.921501851109926,-1.20554977261889,30,105
19459,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,459,440,-0.607541090449541,0.0713932748345296,46,168
19465,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,576,485,1.84135284270146,1.50795420321963,73,273
19466,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,520,428,0.669232669569356,-0.311689639401497,49,177
19468,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,463,455,-0.523818220940105,0.550246917629563,73,272
19469,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,513,440,0.522717647927843,0.0713932748345296,7,22
19470,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,494,437,0.125034017758023,-0.024377453724477,8,24
19474,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,468,411,-0.419164634053311,-0.854390434569202,73,272
19475,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,449,405,-0.816848264223131,-1.04593189168721,40,146
19476,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,449,428,-0.816848264223131,-0.311689639401497,22,79
19477,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,434,434,-1.13080902488352,-0.120148182283484,48,174
19478,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,439,458,-1.02615543799672,0.64601764618857,48,174
19479,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,449,407,-0.816848264223131,-0.982084739314544,70,259
19481,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,454,410,-0.712194677336336,-0.886314010755537,29,103
19483,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,458,0.376202626286331,0.64601764618857,11,39
19487,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,513,453,0.522717647927843,0.486399765256892,72,266
19489,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,412,411,-1.59128480718541,-0.854390434569202,71,265
19497,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,536,470,1.0041241476071,1.0291005604246,26,93
19502,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,576,463,1.84135284270146,0.805635527120248,63,234
19503,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,439,408,-1.02615543799672,-0.950161163128208,55,199
19505,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,547,495,1.23436203875805,1.82718996508299,7,23
19509,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,454,382,-0.712194677336336,-1.78017414397293,5,12
19514,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,463,422,-0.523818220940105,-0.50323109651951,12,42
19517,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,468,405,-0.419164634053311,-1.04593189168721,61,226
19518,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,494,450,0.125034017758023,0.390629036697885,72,268
19520,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,454,390,-0.712194677336336,-1.52478553448225,2,4
19523,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,473,443,-0.314511047166516,0.167164003393536,27,96
19524,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,489,430,0.020380430871228,-0.247842487028826,36,125
19525,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,434,390,-1.13080902488352,-1.52478553448225,68,250
19526,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,478,445,-0.209857460279721,0.231011155766207,18,66
19527,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,429,407,-1.23546261177031,-0.982084739314544,58,210
19625,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,478,416,-0.209857460279721,-0.694772553637524,22,79
19660,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,520,455,0.669232669569356,0.550246917629563,17,61
19704,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,478,421,-0.209857460279721,-0.535154672705846,42,152
19723,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,547,447,1.23436203875805,0.294858308138879,63,234
19761,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,478,408,-0.209857460279721,-0.950161163128208,40,143
19774,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,528,565,0.836678408588228,4.06184029812647,72,266
19782,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,547,483,1.23436203875805,1.44410705084696,14,47
19784,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,528,463,0.836678408588228,0.805635527120248,53,189
19790,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,528,448,0.836678408588228,0.326781884325214,73,274
19791,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,405,411,-1.73779982882693,-0.854390434569202,30,105
19794,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,489,465,0.020380430871228,0.869482679492919,63,233
19795,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,447,0.669232669569356,0.294858308138879,68,250
19798,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,626,467,2.88788871156941,0.93332983186559,62,229
19804,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,513,445,0.522717647927843,0.231011155766207,53,189
19806,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,478,424,-0.209857460279721,-0.439383944146839,18,65
19807,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,444,425,-0.921501851109926,-0.407460367960504,29,104
19810,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,478,437,-0.209857460279721,-0.024377453724477,13,46
19813,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,468,433,-0.419164634053311,-0.152071758469819,22,78
19814,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,412,395,-1.59128480718541,-1.36516765355057,40,144
19816,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,434,421,-1.13080902488352,-0.535154672705846,49,180
19817,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,454,442,-0.712194677336336,0.135240427207201,67,244
19822,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,459,433,-0.607541090449541,-0.152071758469819,68,251
19823,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,437,-0.607541090449541,-0.024377453724477,68,249
19824,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,468,411,-0.419164634053311,-0.854390434569202,8,24
19826,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,500,425,0.250618322022177,-0.407460367960504,22,77
19827,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,576,545,1.84135284270146,3.42336877439976,27,96
19829,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,478,422,-0.209857460279721,-0.50323109651951,7,21
19834,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,449,422,-0.816848264223131,-0.50323109651951,22,79
19838,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,444,402,-0.921501851109926,-1.14170262024622,53,191
19839,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,418,395,-1.46570050292126,-1.36516765355057,8,25
19866,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,449,437,-0.816848264223131,-0.024377453724477,42,153
19867,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,528,424,0.836678408588228,-0.439383944146839,64,236
19887,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,459,408,-0.607541090449541,-0.950161163128208,9,28
19895,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,528,445,0.836678408588228,0.231011155766207,45,161
19899,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,468,418,-0.419164634053311,-0.630925401264853,8,24
19901,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,439,411,-1.02615543799672,-0.854390434569202,31,108
19902,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,459,414,-0.607541090449541,-0.758619706010195,38,137
19912,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,463,437,-0.523818220940105,-0.024377453724477,11,37
20097,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,484,405,-0.0842731560155669,-1.04593189168721,10,33
20102,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,513,445,0.522717647927843,0.231011155766207,43,157
20104,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,489,425,0.020380430871228,-0.407460367960504,8,26
20105,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,500,507,0.250618322022177,2.21027287931901,43,154
20106,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,602,472,2.38555149451279,1.09294771279727,43,156
20108,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,528,472,0.836678408588228,1.09294771279727,53,191
20110,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,576,510,1.84135284270146,2.30604360787802,16,55
20111,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,494,474,0.125034017758023,1.15679486516994,43,155
20112,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,536,436,1.0041241476071,-0.0563010299108126,43,156
20113,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,500,433,0.250618322022177,-0.152071758469819,43,156
20114,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,412,393,-1.59128480718541,-1.42901480592324,68,251
20117,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,454,425,-0.712194677336336,-0.407460367960504,41,150
20118,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,559,443,1.48553064728636,0.167164003393536,16,56
20120,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,506,456,0.376202626286331,0.582170493815899,9,27
20121,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,489,428,0.020380430871228,-0.311689639401497,8,24
20124,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,489,472,0.020380430871228,1.09294771279727,27,98
20125,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,559,439,1.48553064728636,0.0394696986481941,9,31
20126,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,559,455,1.48553064728636,0.550246917629563,73,272
20127,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,489,430,0.020380430871228,-0.247842487028826,43,157
20128,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,449,398,-0.816848264223131,-1.26939692499156,10,34
20129,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,489,427,0.020380430871228,-0.343613215587833,9,28
20130,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,423,408,-1.36104691603446,-0.950161163128208,8,25
20132,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,484,455,-0.0842731560155669,0.550246917629563,8,26
20133,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,459,400,-0.607541090449541,-1.20554977261889,8,26
20135,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,473,443,-0.314511047166516,0.167164003393536,24,84
20138,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,602,440,2.38555149451279,0.0713932748345296,43,154
20144,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,454,414,-0.712194677336336,-0.758619706010195,2,4
20145,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,536,434,1.0041241476071,-0.120148182283484,61,225
20147,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,478,410,-0.209857460279721,-0.886314010755537,38,133
20148,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,547,500,1.23436203875805,1.98680784601466,45,162
20149,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,454,407,-0.712194677336336,-0.982084739314544,8,26
20150,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,444,398,-0.921501851109926,-1.26939692499156,8,24
20153,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,463,425,-0.523818220940105,-0.407460367960504,31,108
20154,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,459,448,-0.607541090449541,0.326781884325214,31,108
20155,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,468,410,-0.419164634053311,-0.886314010755537,9,28
20156,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,576,474,1.84135284270146,1.15679486516994,9,29
20159,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,494,424,0.125034017758023,-0.439383944146839,8,25
